ts,host,user,event,severity,ip,message,source
2026-08-27T20:07:58Z,WKS-14.bank.internal,root,Send,LOW,187.74.95.85,Send: root performed clearing operation,office365
2026-12-03T18:37:05Z,PROXY-21.core.banking,amanda.berry,Send,MEDIUM,119.229.179.100,Send: amanda.berry performed transfer operation,office365
2027-01-19T12:55:04Z,WEB-65.financial.local,yashoda.gill92,FileDownloaded,LOW,192.168.243.121,FileDownloaded: yashoda.gill92 performed audit operation,office365
2026-07-20T10:58:13Z,ATM-90.secure.bank,jward,CreateAccessKey,HIGH,159.162.187.93,CreateAccessKey: jward performed balance operation,aws_cloudtrail
2026-11-07T15:53:13Z,PAYMENT-47.secure.bank,chloe_pillai,shell_in_container,LOW,192.168.249.32,shell_in_container: chloe_pillai performed reconciliation operation,falco
2026-07-13T06:29:14Z,OPS-21-dr,,Audit,UNKNOWN,192.168.253.15,Audit log: read performed by svc_etl,azure_ad
2026-11-07T01:24:08Z,CRM-70.financial.local,rbarton,write_binary_dir,LOW,192.168.219.203,write_binary_dir: rbarton performed balance operation,falco
2026-12-02T13:59:01Z,PAYMENT-94-sandbox,svc_etl_prod,XSS,LOW,192.168.199.216,XSS: svc_etl_prod performed transaction operation,cloud_waf
2020-9-17T25:12:37Z,APP-79-prod,tracey_martinez,4625,CRITICAL,108.218.50.46,"An account failed to log on. Account: tracey_martinez, Source IP: 108.218.50.46",windows_security
2026-12-02T14:15:35Z,FS-25,alex.bell,106023,HIGH,34.170.53.32,106023: alex.bell performed transfer operation,cisco_asa
2026-07-01T03:01:49Z,,svc_secrets,Quarantine,CRITICAL,214.60.25.167,Quarantine: svc_secrets performed balance operation,crowdstrike
2026-10-20T17:33:21Z,FS-15,avarty,3,LOW,137.110.63.17,Network connection: sshd connected to SWIFT-39:8443,sysmon
2027-02-04T06:04:08Z,WEB-19.secure.bank,thill,FileDeleted,LOW,217.198.213.189,FileDeleted: thill performed clearing operation,sharepoint
invalid-timestamp,PAY-99.bank.internal,amy_trivedi,Quarantine,LOW,192.168.158.133,Quarantine: amy_trivedi performed audit operation,crowdstrike
2026-05-13T18:38:35Z,FS-33-sandbox.financial.local,svc_audit,EXECVE,MEDIUM,172.24.183.175,EXECVE: svc_audit performed reconciliation operation,auditd
2026-09-13T23:43:02Z,WKS-95.core.banking,internal_audit,ApplicationManagement,HIGH,216.251.251.207,ApplicationManagement: internal_audit performed reconciliation operation,azure_ad
2026-03-03T19:22:36Z,WEB-54-dr.bank.internal,toby.ratti,DeleteUser,LOW,192.168.188.147,DeleteUser: toby.ratti performed clearing operation,aws_cloudtrail
2026-08-15T08:47:30Z,PAYMENT-05,root50,SYSCALL,HIGH,222.140.68.160,SYSCALL: root50 performed payment operation,auditd
2026-08-10T16:25:30Z,CORE_BANK-90-dev,agardiner,Send,MEDIUM,32.157.158.36,Send: agardiner performed audit operation,office365
2026-06-03T12:28:48Z,WKS-45.financial.local,svc_reporting_prod,Path_Traversal,LOW,10.66.61.212,Path_Traversal: svc_reporting_prod performed audit operation,cloud_waf
2026-11-20T07:29:25Z,PAY-87,svc_replication_prod,smb_files,MEDIUM,10.97.73.15,smb_files: svc_replication_prod performed transfer operation,zeek
2026-03-12T07:06:29Z,GW-86,svc_audit,job_execution,LOW,13.113.147.174,job_execution: svc_audit performed swift operation,github_actions
2027-02-18T19:06:30Z,DC-38-dr,jenna.griffin,XSS,CRITICAL,192.168.49.113,XSS: jenna.griffin performed clearing operation,cloud_waf
2026-09-04T19:41:36Z,SWIFT-92-uat.financial.local,glen.robinson47,MailItemsAccessed,LOW,,MailItemsAccessed: glen.robinson47 performed clearing operation,office365
2026-07-25T17:59:53Z,COMP-79-uat.core.banking,svc_archive_prod,CreateAccessKey,MEDIUM,192.168.14.121,CreateAccessKey: svc_archive_prod performed audit operation,aws_cloudtrail
2026-11-25T01:44:08Z,CORE_BANK-84-prod.core.banking,spencer.vargas,Quarantine,LOW,10.251.8.199,Quarantine: spencer.vargas performed reconciliation operation,crowdstrike
2026-12-24T01:43:09Z,PAY-28,svc_replication,Quarantine,LOW,10.221.135.226,Quarantine: svc_replication performed transfer operation,crowdstrike
2026-09-10T11:14:13Z,PROXY-06.financial.local,svc_monitor_prod76,CreateUser,HIGH,10.52.62.201,CreateUser: svc_monitor_prod76 performed settlement operation,aws_cloudtrail
2026-08-08T00:34:19Z,CORE_BANK-85-dev.secure.bank,svc_deploy_prod,FileUploaded,MEDIUM,10.95.189.26,FileUploaded: svc_deploy_prod performed swift operation,sharepoint
2026-12-25T13:11:58Z,PROXY-56.bank.internal,jonathan.duffy,10,LOW,193.187.153.202,Process accessed: svchost.exe accessed kubelet,sysmon
2026-11-11T23:27:30Z,COMP-52,admin91,CreateAccessKey,MEDIUM,10.179.129.135,CreateAccessKey: admin91 performed clearing operation,aws_cloudtrail
2026-05-20T12:27:34Z,COMP-14-dev.financial.local,jacob_diaz,3,LOW,86.210.55.106,Network connection: java.exe_v1.5 connected to ,sysmon
2026-06-28T12:24:14Z,APP-36,mathew_brown,workflow_run,HIGH,172.29.77.211,workflow_run: mathew_brown performed swift operation,github_actions
2026-11-04T22:40:56Z,DB-52,jennifer_jimenez,New-InboxRule,HIGH,10.194.85.102,New-InboxRule: jennifer_jimenez performed audit operation,office365
2026-11-15T16:03:35Z,HR-97.secure.bank,chaitanya_moody,ApplicationManagement,MEDIUM,192.168.248.108,ApplicationManagement: chaitanya_moody performed transaction operation,azure_ad
2026-07-25T22:08:09Z,CORE-02.financial.local,erica_gaba,CreateUser,LOW,172.22.3.94,,aws_cloudtrail
2027-01-31T02:07:57Z,TRADING-47,lynda_nagar94,MailItemsAccessed,LOW,172.25.220.167,MailItemsAccessed: lynda_nagar94 performed swift operation,office365
2026-12-13T18:30:26Z,GW-87-uat,svc_deploy_prod,4625,CRITICAL,172.19.162.170,"An account failed to log on. Account: svc_deploy_prod, Source IP: 172.19.162.170",windows_security
2026-09-17T10:53:14Z,OPS-54-dr.secure.bank,angela.shaw,write_binary_dir,LOW,172.26.229.147,write_binary_dir: angela.shaw performed clearing operation,falco
2026-03-14T02:21:27Z,SWIFT-68.secure.bank,bradley_howe81,TRAFFIC,LOW,192.168.63.173,TRAFFIC: bradley_howe81 performed payment operation,palo_alto
2026-04-08T23:35:31Z,PAYMENT-61.financial.local,warjas.palmer,Suspicious,LOW,95.42.182.122,Suspicious: warjas.palmer performed reconciliation operation,sentinel_one
2026-10-05T05:26:40Z,PROXY-69-prod.core.banking,sysadmin,http,MEDIUM,177.132.69.194,http: sysadmin performed transaction operation,zeek
2026-12-21T10:39:36Z,COMP-85-prod.financial.local,svc_cicd_prod70,URL,LOW,192.168.32.10,URL: svc_cicd_prod70 performed transaction operation,palo_alto
2027-01-23T02:30:19Z,DC-71-dev,neha_bennett75,TRAFFIC,LOW,10.145.144.197,TRAFFIC: neha_bennett75 performed clearing operation,palo_alto
2027-01-21T20:22:01Z,SWIFT-35.core.banking,tdutt78,ConsoleLogin,MEDIUM,222.195.54.43,ConsoleLogin: tdutt78 performed payment operation,aws_cloudtrail
2026-12-05T10:45:46Z,DC-48-prod,eta_hall,action_execution,CRITICAL,138.26.88.177,action_execution: eta_hall performed audit operation,github_actions
2026-11-24T19:53:39Z,PROXY-38-uat.bank.internal,svc_cicd30,ConsoleLogin,MEDIUM,172.31.72.221,ConsoleLogin: svc_cicd30 performed settlement operation,aws_cloudtrail
2026-08-21T17:57:21Z,MON-01-sandbox,geraldine_english,conn,MEDIUM,172.21.128.241,conn: geraldine_english performed payment operation,zeek
2026-12-06T10:37:12Z,HR-46,,4648,LOW,19.12.13.97,4648: triya.goyal performed transaction operation,windows_security
2026-04-12T07:31:49Z,FINANCE-99,hsmith,4648,MEDIUM,7.163.245.105,4648: hsmith performed transfer operation,windows_security
invalid-timestamp,RISK-64-dev.financial.local,saksham.jackson,302016,MEDIUM,164.230.10.103,302016: saksham.jackson performed clearing operation,cisco_asa
2026-12-05T15:09:59Z,FINANCE-45,svc_vault_prod,FileUploaded,HIGH,10.72.16.177,FileUploaded: svc_vault_prod performed audit operation,sharepoint
2026-09-29T13:14:55Z,GW-07-prod.secure.bank,asama77,106023,LOW,192.168.91.141,106023: asama77 performed swift operation,cisco_asa
2026-06-13T16:25:56Z,FS-73.secure.bank,svc_reporting_prod,Suspicious,MEDIUM,69.247.50.151,Suspicious: svc_reporting_prod performed payment operation,sentinel_one
2026-06-16T09:04:55Z,CRM-84-dr,jgandhi,http,LOW,10.113.186.213,http: jgandhi performed reconciliation operation,zeek
2026-07-25T07:30:50Z,CORE-64,tommy.sanchez,22,MEDIUM,192.168.57.11,22: tommy.sanchez performed reconciliation operation,sysmon
2027-01-10T18:59:38Z,SWIFT-72.secure.bank,denis.hayes3,10,LOW,125.64.9.49,Process accessed: systemd accessed EXCEL.EXE_v9.4,sysmon
2026-10-02T13:35:12Z,WKS-06.core.banking,destiny.ruiz,22,LOW,98.57.82.119,22: destiny.ruiz performed balance operation,sysmon
2026-05-30T21:10:29Z,PROXY-43-dr.bank.internal,domain_admin,URL,MEDIUM,170.160.110.105,URL: domain_admin performed transaction operation,palo_alto
2026-07-19T23:33:53Z,PROXY-01,jade.vig,FileDownloaded,LOW,77.56.167.251,,sharepoint
2026-09-18T16:19:17Z,CRM-39-dr,rachael.pillai20,Audit,HIGH,172.30.139.70,Audit log: modify performed by rachael.pillai20,azure_ad
2027-01-26T10:19:36Z,DB-63-sandbox.financial.local,amy.bowman,EXECVE,LOW,172.24.187.2,EXECVE: amy.bowman performed payment operation,auditd
2026-10-14T12:32:55Z,TRADING-50-prod,ocollins,FileDownloaded,LOW,192.168.127.182,FileDownloaded: ocollins performed swift operation,sharepoint
2026-04-11T13:14:13Z,APP-78,svc_scanner,conn,HIGH,75.35.90.64,conn: svc_scanner performed balance operation,zeek
2026-06-16T13:27:44Z,DB-87.secure.bank,fraud_analyst,job_execution,LOW,197.227.116.152,job_execution: fraud_analyst performed swift operation,github_actions
2026-08-21T16:36:24Z,WKS-20,lmay6,Detection,MEDIUM,61.67.203.123,Detection: lmay6 performed clearing operation,crowdstrike
2026-04-30T06:26:24Z,SWIFT-55.bank.internal,lnixon67,Send,HIGH,142.162.55.95,Send: lnixon67 performed reconciliation operation,office365
2026-07-27T04:27:17Z,TRADING-10,ogibson,4702,CRITICAL,35.189.68.43,4702: ogibson performed transaction operation,windows_security
2026-06-12T22:15:33Z,CRM-04.secure.bank,svc_etl_prod,Blocked,LOW,118.181.62.65,Blocked: svc_etl_prod performed balance operation,sentinel_one
2027-01-21T17:43:03Z,RISK-92,nbarad91,Threat,LOW,203.176.131.177,Threat: nbarad91 performed transfer operation,sentinel_one
2026-11-08T07:07:50Z,OPS-48,svc_replication,MailItemsAccessed,LOW,90.48.54.158,MailItemsAccessed: svc_replication performed settlement operation,office365
2026-06-20T07:30:12Z,CORE_BANK-18.financial.local,emily_parkin,EXECVE,LOW,27.169.36.68,EXECVE: emily_parkin performed settlement operation,auditd
2026-06-13T05:42:51Z,DC-97-dev,radha_dube,106023,LOW,192.168.156.110,106023: radha_dube performed transaction operation,cisco_asa
2027-02-18T08:18:46Z,CORE_BANK-35-dev.secure.bank,debra.dorsey,read_sensitive_file,LOW,57.177.130.106,read_sensitive_file: debra.dorsey performed payment operation,falco
2027-01-16T18:16:37Z,PAYMENT-64,areed,Prevention,MEDIUM,172.16.217.165,Prevention: areed performed clearing operation,crowdstrike
2026-10-23T14:40:08Z,RISK-50-dr,svc_etl_prod42,Suspicious,HIGH,2.232.112.136,Suspicious: svc_etl_prod42 performed settlement operation,sentinel_one
2026-09-21T13:34:07Z,BRANCH-44.financial.local,svc_backup87,THREAT,LOW,184.111.13.63,THREAT: svc_backup87 performed payment operation,palo_alto
2026-06-26T02:23:56Z,HR-87,abeck55,Audit,LOW,42.116.76.101,Audit log: create performed by abeck55,azure_ad
2027-02-12T19:29:40Z,HR-35,michael_nichols97,smb_files,MEDIUM,10.97.103.60,smb_files: michael_nichols97 performed balance operation,zeek
2026-03-25T11:20:39Z,SWIFT-69-sandbox.financial.local,svc_secrets,THREAT,HIGH,192.168.202.194,THREAT: svc_secrets performed reconciliation operation,palo_alto
2026-07-05T05:43:50Z,FINANCE-87-prod,svc_cicd_prod,PATH,HIGH,,PATH: svc_cicd_prod performed payment operation,auditd
2026-04-21T04:36:59Z,FS-52-prod,svc_deploy,ApplicationManagement,LOW,98.10.140.45,ApplicationManagement: svc_deploy performed reconciliation operation,azure_ad
2026-12-29T23:27:29Z,ATM-58-dev.bank.internal,jdada,Threat,LOW,192.168.135.77,Threat: jdada performed balance operation,sentinel_one
2026-03-23T01:23:00Z,MON-80-uat,vharmon,SYSCALL,MEDIUM,163.199.9.34,SYSCALL: vharmon performed audit operation,auditd
2026-07-24T16:31:20Z,CORE-48-uat,svc_vault,Path_Traversal,MEDIUM,172.19.118.53,Path_Traversal: svc_vault performed settlement operation,cloud_waf
2026-03-16T18:05:23Z,BRANCH-07,bina.edwards,FileDeleted,UNKNOWN,52.37.176.16,FileDeleted: bina.edwards performed settlement operation,sharepoint
2026-08-24T07:02:24Z,APP-53,bhavini_munshi21,ConsoleLogin,HIGH,101.145.102.180,ConsoleLogin: bhavini_munshi21 performed transfer operation,aws_cloudtrail
2026-08-09T04:46:29Z,FS-69,kyle_carter,job_execution,LOW,15.227.4.193,job_execution: kyle_carter performed reconciliation operation,github_actions
2027-02-22T11:55:14Z,RISK-30-uat.bank.internal,ashley.allen,FileDeleted,CRITICAL,120.239.218.215,FileDeleted: ashley.allen performed settlement operation,sharepoint
2026-03-20T16:58:52Z,CORE-84.secure.bank,harini_maxwell,12,LOW,192.168.239.73,12: harini_maxwell performed settlement operation,sysmon
2026-04-15T21:16:29Z,TRADING-15,ashley_paul,PATH,LOW,172.19.148.94,PATH: ashley_paul performed settlement operation,auditd
2027-01-02T18:48:12Z,FINANCE-70,jriggs,Quarantine,MEDIUM,156.16.242.121,Quarantine: jriggs performed payment operation,crowdstrike
2026-03-26T08:47:40Z,FS-69,jharris,PROCTITLE,LOW,92.210.149.128,PROCTITLE: jharris performed audit operation,auditd
2026-08-10T03:47:55Z,FINANCE-06,cynthia_kay,DeleteUser,LOW,207.67.78.155,DeleteUser: cynthia_kay performed clearing operation,aws_cloudtrail
2026-10-02T21:23:28Z,SWIFT-21,kala_davis,PROCTITLE,LOW,192.168.52.232,PROCTITLE: kala_davis performed balance operation,auditd
2026-12-02T00:00:52Z,FINANCE-92,jbarrett2,FileDownloaded,MEDIUM,158.39.160.26,FileDownloaded: jbarrett2 performed balance operation,sharepoint
2027-02-19T19:38:52Z,APP-68-sandbox,risk_manager,shell_in_container,LOW,66.39.184.109,,falco
,HR-36.bank.internal,christopher_wilson,Blocked,CRITICAL,10.122.104.58,Blocked: christopher_wilson performed swift operation,sentinel_one
2026-08-06T05:14:35Z,PROXY-81.bank.internal,juan_lawrence,EXECVE,LOW,10.192.18.37,EXECVE: juan_lawrence performed swift operation,auditd
2026-04-09T02:16:45Z,BRANCH-55,anay.willis53,Quarantine,LOW,70.230.154.153,Quarantine: anay.willis53 performed balance operation,crowdstrike
2026-11-15T02:55:18Z,FINANCE-39.secure.bank,yagnesh.dani,action_execution,LOW,10.60.6.155,action_execution: yagnesh.dani performed reconciliation operation,github_actions
2027-01-05T14:07:35Z,PROXY-79.core.banking,skennedy,Threat,LOW,192.168.72.94,Threat: skennedy performed reconciliation operation,sentinel_one
2026-11-05T21:45:25Z,,craig.ali,DeleteUser,CRITICAL,83.9.113.17,DeleteUser: craig.ali performed clearing operation,aws_cloudtrail
2026-05-27T02:07:31Z,WEB-17-prod.secure.bank,emily.higgins92,CreateUser,LOW,61.249.4.116,CreateUser: emily.higgins92 performed transfer operation,aws_cloudtrail
2026-03-06T11:14:11Z,DB-22,leslie_goodwin,read_sensitive_file,LOW,192.168.91.41,read_sensitive_file: leslie_goodwin performed clearing operation,falco
2026-07-08T10:55:59Z,MON-39-dev,jessica_wood,XSS,MEDIUM,172.24.76.113,XSS: jessica_wood performed settlement operation,cloud_waf
2026-12-26T19:38:27Z,WEB-72,angela.abbott,job_execution,MEDIUM,192.168.220.100,job_execution: angela.abbott performed audit operation,github_actions
2026-05-30T05:03:17Z,APP-67.financial.local,kkhurana,302015,CRITICAL,76.53.221.254,302015: kkhurana performed reconciliation operation,cisco_asa
2026-05-10T12:48:14Z,FINANCE-25.financial.local,aarav.talwar,CreateAccessKey,LOW,172.20.186.34,CreateAccessKey: aarav.talwar performed settlement operation,aws_cloudtrail
2026-10-13T11:13:09Z,GW-96,admin,4698,MEDIUM,42.176.60.87,4698: admin performed payment operation,windows_security
2026-08-17T20:32:42Z,RISK-08.core.banking,svc_archive_prod,ApplicationManagement,LOW,139.215.121.195,ApplicationManagement: svc_archive_prod performed reconciliation operation,azure_ad
2026-08-22T07:00:02Z,AUDIT-62,sanya.johnson,DeleteUser,HIGH,64.152.74.243,DeleteUser: sanya.johnson performed reconciliation operation,aws_cloudtrail
2027-01-21T10:37:50Z,CRM-46.bank.internal,bimala.patel,SignIn,CRITICAL,151.130.27.76,Sign-in activity for bimala.patel from IP 151.130.27.76,azure_ad
2026-08-24T09:33:30Z,FINANCE-70-prod.core.banking,darpan.munoz86,action_execution,HIGH,56.92.32.156,action_execution: darpan.munoz86 performed reconciliation operation,github_actions
2026-09-30T21:19:03Z,TRADING-44,cferrell,PROCTITLE,LOW,98.32.15.161,PROCTITLE: cferrell performed reconciliation operation,auditd
2026-03-02T09:40:41Z,BRANCH-49-dev,anthony.henry,22,HIGH,172.26.14.62,22: anthony.henry performed swift operation,sysmon
2026-11-16T22:14:22Z,CORE_BANK-44.financial.local,svc_audit,22,MEDIUM,37.71.137.248,22: svc_audit performed balance operation,sysmon
2027-01-19T13:28:27Z,PAYMENT-08-dr,timothy_dobson,Blocked,LOW,156.152.143.51,Blocked: timothy_dobson performed settlement operation,sentinel_one
2026-11-14T03:08:25Z,SWIFT-84.bank.internal,svc_backup_prod,workflow_run,MEDIUM,150.72.249.155,workflow_run: svc_backup_prod performed clearing operation,github_actions
2026-05-09T09:27:12Z,DC-70,dsem,1,LOW,122.28.243.141,Process creation: nginx.exe with command line: cat /etc/passwd | grep -E '(/bin/bash|/bin/zsh)',sysmon
2026-07-20T02:00:52Z,OPS-42-dr,svc_reporting_prod,job_execution,HIGH,179.211.0.62,job_execution: svc_reporting_prod performed balance operation,github_actions
2026-09-06T17:39:33Z,DC-94-uat.secure.bank,svc_reporting,read_sensitive_file,MEDIUM,10.28.87.240,read_sensitive_file: svc_reporting performed balance operation,falco
2026-09-28T17:00:18Z,CORE_BANK-43,svc_replication,PATH,LOW,10.22.162.75,PATH: svc_replication performed payment operation,auditd
2027-01-19T19:52:28Z,PAY-66,jrobinson,SignIn,CRITICAL,172.31.222.46,Sign-in activity for jrobinson from IP 172.31.222.46,azure_ad
2026-06-26T10:23:30Z,PAY-87.secure.bank,frances_boyd10,MailItemsAccessed,LOW,219.84.143.34,MailItemsAccessed: frances_boyd10 performed transaction operation,office365
2026-05-06T00:33:07Z,FINANCE-45-dev.secure.bank,gavin_rajagopalan,302016,LOW,125.14.218.33,302016: gavin_rajagopalan performed reconciliation operation,cisco_asa
2026-12-01T10:08:33Z,CORE_BANK-94-uat,svc_reporting15,write_binary_dir,MEDIUM,10.232.195.52,write_binary_dir: svc_reporting15 performed swift operation,falco
2026-11-23T09:55:54Z,APP-90,david_evans,ApplicationManagement,HIGH,172.24.142.62,ApplicationManagement: david_evans performed transfer operation,azure_ad
2026-03-02T05:45:39Z,BRANCH-90-uat,qabil.tara90,ssl,CRITICAL,172.25.220.44,ssl: qabil.tara90 performed transaction operation,zeek
2026-08-31T12:56:50Z,CORE_BANK-26-dev,deborah_rose,DeleteUser,LOW,172.18.66.80,DeleteUser: deborah_rose performed balance operation,aws_cloudtrail
2026-04-25T02:32:32Z,PROXY-62.financial.local,melissa.lewis44,SignIn,CRITICAL,10.216.209.228,Sign-in activity for melissa.lewis44 from IP 10.216.209.228,azure_ad
2027-02-16T21:08:10Z,WKS-84-sandbox.secure.bank,svc_deploy43,4624,LOW,163.175.223.249,"An account was successfully logged on. Account: svc_deploy43, Source IP: 163.175.223.249",windows_security
